"emp_no","last_name","first_name","dept_name"
106921,"Schlumberger","Jaber","Sales"
106922,"Guardalben","Ult","Sales"
106923,"Tibblin","Ravishankar","Sales"
106925,"Rando","Jiakeng","Sales"
106930,"Brlek","Morris","Sales"
106939,"Beausoleil","Zhilian","Sales"
106944,"Wixon","Sergi","Sales"
106948,"Menyhert","Dante","Sales"
106949,"Erva","Ortrun","Sales"
106949,"Erva","Ortrun","Sales"
106950,"Vesel","Masali","Sales"
106952,"Henseler","Sanjiv","Sales"
106955,"Keohane","Dharmaraja","Sales"
106959,"Zhang","Maris","Sales"
106967,"Pargas","Malu","Sales"
106969,"Kropp","Tadahiko","Sales"
106970,"Heinisuo","Teruyuki","Sales"
106978,"Demizu","Nevio","Sales"
106983,"Maliniak","Angus","Sales"
106987,"Gist","Naftali","Sales"
106989,"Anido","Turgut","Sales"
106990,"Nations","Eckart","Sales"
106997,"Kohling","Kirk","Sales"
107001,"Vendrig","Shaibal","Sales"
107004,"Peac","Yuriy","Sales"
107008,"Alblas","Kankanahalli","Sales"
107010,"Roccetti","Uinam","Sales"
107011,"Kitai","Gritta","Sales"
107019,"Majewski","Noritoshi","Sales"
107030,"Cronan","Adamantios","Sales"
107032,"Schlenzig","Navid","Sales"
107048,"Litecky","Yuchang","Sales"
107051,"Peyn","Shigeaki","Sales"
107053,"Macedo","Chinho","Sales"
107054,"Tischendorf","Adel","Sales"
107059,"Oppitz","Tomokazu","Sales"
107075,"Meszaros","Navin","Sales"
107079,"Riexinger","Fumitaka","Sales"
107087,"Fritzsche","JoAnna","Sales"
107088,"Lammel","Mona","Sales"
107089,"Kandlur","Masato","Sales"
107103,"Schapire","Ranga","Sales"
107105,"Mitchem","Patricia","Sales"
107112,"Siegrist","Olivera","Sales"
107113,"VanScheik","Sushant","Sales"
107121,"Zobel","Venkatesan","Sales"
107122,"Ellozy","Siddarth","Sales"
107124,"Piazza","Mark","Sales"
107125,"Deyuan","Shushma","Sales"
107130,"Anandan","Nechama","Sales"
107132,"Morrin","Kwangyoen","Sales"
107137,"Boissier","Shushma","Sales"
107141,"Ranai","Nathalie","Sales"
107153,"Yurek","Djenana","Sales"
107161,"Leuchs","Shawna","Sales"
107167,"Bodoff","Zengping","Sales"
107169,"Khamsi","Takahira","Sales"
107170,"Mellouli","Ronnie","Sales"
107172,"Tempesti","Mechthild","Sales"
107173,"Luga","Kellie","Sales"
107190,"Sethi","Panayotis","Sales"
107193,"Foote","Indrajit","Sales"
107197,"Otillio","Oddvar","Sales"
107199,"Pauthner","Gadiel","Sales"
107209,"Zaiane","Leszek","Sales"
107210,"Zielinski","Tran","Sales"
107211,"Cooke","Margareta","Sales"
107212,"Garnick","Yoshimitsu","Sales"
107213,"Furedi","Subir","Sales"
107217,"Mitina","Mansur","Sales"
107221,"Maquelin","Marlo","Sales"
107228,"Waleschkowski","Conrado","Sales"
107240,"Khalil","Ennio","Sales"
107244,"Ellozy","Mantis","Sales"
107247,"Herath","Manu","Sales"
107255,"Ferriere","Toshimori","Sales"
107256,"Milicia","Tua","Sales"
107264,"Chinin","Josyula","Sales"
107268,"Schnelling","Wojceich","Sales"
107276,"Badache","Maja","Sales"
107277,"Suppi","Parto","Sales"
107299,"McDermid","Nathan","Sales"
107312,"Gist","Falguni","Sales"
107314,"Ambroszkiewicz","Mikhail","Sales"
107321,"Vesna","Szabolcs","Sales"
107338,"Spell","Deborah","Sales"
107343,"Baer","Guttorm","Sales"
107345,"Kalloufi","Perla","Sales"
107354,"Docker","Gina","Sales"
107358,"Gewali","Shin","Sales"
107362,"Erman","Xiahua","Sales"
107371,"Stenning","Khaled","Sales"
107372,"Castellani","Xiaocheng","Sales"
107374,"Himler","Moon","Sales"
107375,"Molberg","Alper","Sales"
107382,"Ballarin","Ulises","Sales"
107392,"Panangaden","Chinho","Sales"
107394,"Munke","Satoru","Sales"
107407,"Oaver","Berna","Sales"
107410,"Pfau","Weiyi","Sales"
107420,"Barbanera","Yuichiro","Sales"
107421,"Vieri","Stein","Sales"
107423,"Bennet","Kasturi","Sales"
107428,"Chandrasekhar","Thodoros","Sales"
107430,"Wossner","Saeed","Sales"
107431,"Munck","Valeska","Sales"
107432,"Milicic","Izaskun","Sales"
107440,"Dulli","Shimshon","Sales"
107444,"Gien","Stella","Sales"
107448,"Chartres","Udaiprakash","Sales"
107449,"Zuberek","Jacqueline","Sales"
107451,"Zastre","Roddy","Sales"
107458,"Taneja","Zengping","Sales"
107474,"Goodrum","Taiji","Sales"
107475,"Ramras","Urs","Sales"
107477,"Eppinger","Cullen","Sales"
107488,"Swiler","Moto","Sales"
107491,"Dichev","Paris","Sales"
107495,"Buchter","Jaber","Sales"
107497,"Maliniak","Oksana","Sales"
107507,"Grandbois","Adel","Sales"
107509,"Plesums","Demin","Sales"
107514,"Ponthieu","Hidefumi","Sales"
107520,"Magalhaes","Weicheng","Sales"
107530,"McAlpine","Shakhar","Sales"
107541,"Magalhaes","Akhilish","Sales"
107545,"Picci","Hisao","Sales"
107548,"Hmelo","Rosella","Sales"
107556,"Schaap","Masasuke","Sales"
107557,"Pluym","Hugh","Sales"
107562,"Bierman","Shih","Sales"
107570,"Lueh","Zine","Sales"
107585,"Fadgyas","Shaowei","Sales"
107589,"Sidje","Subbu","Sales"
107591,"Luit","Elvis","Sales"
107592,"Swist","Matk","Sales"
107593,"Schwaller","Freyja","Sales"
107594,"Roisin","Badri","Sales"
107594,"Roisin","Badri","Sales"
107604,"Boyle","Giordano","Sales"
107608,"Aamodt","Gretta","Sales"
107612,"Huxford","Khalid","Sales"
107614,"Chleq","Arne","Sales"
107617,"Gruenwald","Alain","Sales"
107623,"Kilgour","Yagil","Sales"
107632,"Schahn","Fumino","Sales"
107642,"Ernst","Ingmar","Sales"
107645,"Iwayama","Armond","Sales"
107648,"Wixon","Radhia","Sales"
107654,"Speek","Bernd","Sales"
107655,"Passafiume","Kazuhide","Sales"
107669,"Kermarrec","Shirish","Sales"
107676,"Emmart","Alejandro","Sales"
107690,"Norsworthy","Stabislas","Sales"
107695,"Cmelik","Babette","Sales"
107700,"Steenbeek","Weidon","Sales"
107704,"Siksek","Masaki","Sales"
107706,"Fordan","Haldon","Sales"
107710,"Oehlmann","Jordanka","Sales"
107722,"Billingsley","Kagan","Sales"
107724,"Fujisaki","Vitaly","Sales"
107732,"Encarnacion","Nigel","Sales"
107734,"Janetzko","Flemming","Sales"
107748,"Picht","Serap","Sales"
107748,"Picht","Serap","Sales"
107757,"Schnabel","George","Sales"
107762,"Vesel","Tamiya","Sales"
107777,"Setlzner","Xiaoqiu","Sales"
107786,"Businaro","Ziva","Sales"
107795,"Terkki","Pranav","Sales"
107799,"Skafidas","Masaki","Sales"
107803,"Ferretti","Jeanna","Sales"
107808,"Rouquie","Lihong","Sales"
107809,"Facello","Mihalis","Sales"
107811,"Schrift","Troy","Sales"
107815,"Vidal","Peer","Sales"
107816,"Validov","Xinyu","Sales"
107827,"Perez","Vishu","Sales"
107834,"Naumovich","Shounak","Sales"
107845,"Suomi","Gretta","Sales"
107853,"Doering","Sverrir","Sales"
107855,"Hambrick","Abdelghani","Sales"
107863,"Pollacia","Jessie","Sales"
107865,"Ritcey","Mohammed","Sales"
107871,"Mukaidono","Randy","Sales"
107877,"Sudbeck","Karoline","Sales"
107880,"Gecsel","Ronnie","Sales"
107898,"Kawashima","Shem","Sales"
107905,"Alpin","Xudong","Sales"
107922,"Rohrbach","Kiyokazu","Sales"
107930,"Teitelbaum","Gennady","Sales"
107937,"Marzano","Apostol","Sales"
107938,"Gils","Moie","Sales"
107942,"Coorg","Shen","Sales"
107943,"Plesums","Koldo","Sales"
107945,"Vilarrasa","Jackson","Sales"
107953,"Fontet","Ugo","Sales"
107959,"Sankaranarayanan","Kenton","Sales"
107961,"Douceur","Rutger","Sales"
107978,"Bergere","Chriss","Sales"
107986,"Lodder","Hidde","Sales"
107988,"Luders","Doowon","Sales"
107988,"Luders","Doowon","Sales"
108000,"Wursthorn","Arup","Sales"
108013,"Kriebel","Odysseas","Sales"
108017,"Gulla","Palash","Sales"
108022,"Gist","Brigham","Sales"
108027,"Hettesheimer","Reinhold","Sales"
108027,"Hettesheimer","Reinhold","Sales"
108034,"Senzako","Bernd","Sales"
108040,"Chorvat","Baruch","Sales"
108046,"Sigstam","Sashi","Sales"
108048,"Dredge","Zhenhua","Sales"
108052,"Kuhnemann","Khosrow","Sales"
108075,"Nittel","Geraldo","Sales"
108083,"Rusmann","Gopalakrishnan","Sales"
108091,"Ghemri","Hisao","Sales"
108092,"Edelhoff","Uzi","Sales"
108094,"Conti","Aram","Sales"
108097,"Weiland","Huei","Sales"
108110,"Fujisawa","Martine","Sales"
108111,"Kermarrec","Reuven","Sales"
108113,"Bennis","Emdad","Sales"
108113,"Bennis","Emdad","Sales"
108118,"Tischendorf","Leucio","Sales"
108123,"Pietracaprina","Leen","Sales"
108124,"Bolotov","Sarita","Sales"
108126,"Shackell","Izaskun","Sales"
108139,"Mersereau","Marin","Sales"
108141,"Zumaque","Tristan","Sales"
108148,"Tyugu","Szabolcs","Sales"
108158,"Decaestecker","Radhika","Sales"
108161,"Butterworth","Moie","Sales"
108169,"Falby","Younwoo","Sales"
108186,"Brodal","Zhongwei","Sales"
108190,"Edelhoff","Subhrajyoti","Sales"
108200,"Halloran","Basant","Sales"
108209,"Auyong","Shaunak","Sales"
108217,"Munoz","Mohan","Sales"
108218,"Piveteau","Akeel","Sales"
108238,"Solovay","Vasiliy","Sales"
108247,"Lukaszewicz","Kazuhira","Sales"
108248,"Takkinen","Christfried","Sales"
108250,"Anandan","Augustine","Sales"
108254,"Kilgour","Adil","Sales"
108256,"Lindqvist","Sungwon","Sales"
108258,"Christianini","Stepehn","Sales"
108259,"Stifter","Rasiah","Sales"
108267,"Schade","Georgy","Sales"
108268,"Antonisse","Niclas","Sales"
108283,"Moffat","Godehard","Sales"
108286,"Birdsall","Vesna","Sales"
108288,"Spelt","Make","Sales"
108296,"Eppinger","Leaf","Sales"
108301,"Suwa","Valery","Sales"
108310,"Hooghiemstra","Alain","Sales"
108311,"Rathonyi","Sanjay","Sales"
108318,"Papastamatiou","Poorav","Sales"
108327,"Shihab","Shen","Sales"
108328,"Kriebel","Jaber","Sales"
108331,"Jonsson","Munir","Sales"
108332,"Swick","Genevieve","Sales"
108334,"Bouloucos","Kiyotoshi","Sales"
108335,"Erde","Masaki","Sales"
108342,"Muchinsky","Yuuichi","Sales"
108344,"Pollock","Augustine","Sales"
108350,"Anguita","Zejun","Sales"
108355,"Middleton","Heeju","Sales"
108359,"Hoppenstand","Jessie","Sales"
108366,"Iisaku","Chikara","Sales"
108373,"Curless","Venkatesan","Sales"
108385,"Waymire","Martina","Sales"
108388,"Felder","Adil","Sales"
108390,"Delaune","Udi","Sales"
108392,"Makrucki","Gal","Sales"
108412,"Ertl","Izaskun","Sales"
108423,"Hatcliff","Tomokazu","Sales"
108427,"Savasere","Akeno","Sales"
108430,"Vernadat","Sumant","Sales"
108431,"Boissier","Oguz","Sales"
108437,"Borstler","Ayakannu","Sales"
108445,"Isard","Gretta","Sales"
108447,"Welham","Jaques","Sales"
108453,"Chappelet","Ipke","Sales"
108458,"Noriega","Shakhar","Sales"
108462,"Fiebach","Weidon","Sales"
108463,"Bamford","Tetsushi","Sales"
108468,"Juneja","Vishu","Sales"
108469,"Garnier","Kasturi","Sales"
108470,"Tagansky","Dayanand","Sales"
108471,"Brender","Aruna","Sales"
108472,"Wilfing","Mohammed","Sales"
108479,"Malinowski","Gou","Sales"
108483,"Pappas","Steve","Sales"
108489,"Ulupinar","Oscal","Sales"
108491,"Furudate","Xiadong","Sales"
108496,"Adachi","Yishai","Sales"
108506,"Mawatari","Hidefumi","Sales"
108511,"Zirintsis","Mokhtar","Sales"
108512,"Danlos","Marjo","Sales"
108522,"Mundy","Jeanne","Sales"
108527,"Trelles","Prodip","Sales"
108536,"Baba","Fumino","Sales"
108542,"Socorro","Jaihie","Sales"
108556,"Kermarrec","Mizuhito","Sales"
108559,"Birke","Susanta","Sales"
108561,"Luft","Kasturi","Sales"
108566,"Crooks","Dante","Sales"
108567,"Bressoud","JoAnna","Sales"
108576,"Tsukuda","Dzung","Sales"
108577,"Sherertz","Utpal","Sales"
108579,"McClurg","Heon","Sales"
108587,"Nanard","Hisao","Sales"
108595,"Panwar","Bernice","Sales"
108623,"Panwar","Mart","Sales"
108642,"Schauser","Eric","Sales"
108644,"Bernatsky","Janalee","Sales"
108648,"Reeken","Branimir","Sales"
108652,"Percebois","Guenter","Sales"
108653,"Serdy","Hiroyasu","Sales"
108657,"Gajiwala","Sham","Sales"
108661,"Soicher","Dhritiman","Sales"
108665,"Parascandalo","Heeju","Sales"
108668,"Staelin","Maia","Sales"
108671,"Bugrara","Aris","Sales"
108681,"Rosen","Gretta","Sales"
108685,"Aseltine","Yoshinari","Sales"
108690,"Pell","Zhongwei","Sales"
108691,"Molenaar","Clyde","Sales"
108697,"Kambil","Quingbo","Sales"
108708,"Picco","Boaz","Sales"
108710,"Demir","Conrado","Sales"
108712,"Jording","Ewing","Sales"
108723,"Rosiles","Angus","Sales"
108725,"Picaronny","Thanasis","Sales"
108738,"Ullian","Gaetan","Sales"
108746,"Bodoff","Kwangyoen","Sales"
108755,"Comyn","Marco","Sales"
108768,"Delgrange","Saeed","Sales"
108787,"Marquardt","Raimond","Sales"
108789,"Hoogerwoord","Gao","Sales"
108797,"Brickell","Arto","Sales"
108816,"Gurbaxani","Volkmar","Sales"
108827,"Poehlman","Vitaly","Sales"
108831,"Fujisaki","Marla","Sales"
108838,"Choobineh","Shai","Sales"
108842,"Heijenga","Giordano","Sales"
108845,"Hemaspaandra","Randy","Sales"
108847,"Zschoche","Mads","Sales"
108848,"Terwilliger","Adly","Sales"
108851,"Naumovich","Uinam","Sales"
108863,"Nannarelli","Masako","Sales"
108877,"McDermid","Gopalakrishnan","Sales"
108880,"Rosen","Berna","Sales"
108881,"Detkin","Yurij","Sales"
108899,"McConalogue","Yakkov","Sales"
108910,"Cairo","Christoper","Sales"
108913,"Rindone","Mingsen","Sales"
108926,"Luga","Yinghua","Sales"
108932,"Peris","Chikara","Sales"
108938,"Peris","Ronghao","Sales"
108943,"Merkl","Thanasis","Sales"
108959,"Zumaque","Huan","Sales"
108966,"Crooks","Karoline","Sales"
108967,"Hiltgen","Juichirou","Sales"
108969,"Halevi","Kiyotoshi","Sales"
108971,"Feinberg","Clyde","Sales"
108980,"Walston","Kristina","Sales"
108986,"Zhiwei","Utpal","Sales"
108990,"Ramalingam","Xiaocheng","Sales"
108992,"Cannane","Deniz","Sales"
108997,"Liesche","Arch","Sales"
109000,"Angot","Shugo","Sales"
109002,"Munoz","Giordano","Sales"
109008,"Parascandalo","Abdulah","Sales"
109011,"Liedekerke","Etsuo","Sales"
109012,"Chenney","Makato","Sales"
109018,"Rattan","Selwyn","Sales"
109025,"Vidya","Keung","Sales"
109028,"Seuren","Kenton","Sales"
109029,"Ghazalie","Bangqing","Sales"
109030,"Breugel","DAIDA","Sales"
109039,"Debuse","Boalin","Sales"
109041,"Melichar","Khaled","Sales"
109044,"Radwan","Kannan","Sales"
109056,"Muhling","Abdelkader","Sales"
109065,"Gischer","Koichi","Sales"
109076,"Kriebel","Tristan","Sales"
109079,"Esposito","Spyrose","Sales"
109092,"Moffat","Masali","Sales"
109104,"Heiserman","Margo","Sales"
109106,"Sichman","Akeno","Sales"
109119,"Worfolk","Masato","Sales"
109133,"Swan","Brewster","Sales"
109137,"Stifter","Youssef","Sales"
109164,"Slaats","Martijn","Sales"
109174,"Zschoche","Sanjiv","Sales"
109177,"Schapiro","Sadok","Sales"
109178,"Masamoto","Nahum","Sales"
109189,"Codenie","Billie","Sales"
109200,"Budinsky","Jinya","Sales"
109206,"Fontan","LiMin","Sales"
109218,"Alblas","Shakhar","Sales"
109219,"Jayawardene","Felicidad","Sales"
109227,"Roohalamini","Shaw","Sales"
109233,"Rabejac","Eldridge","Sales"
109239,"Gist","Mayuko","Sales"
109239,"Gist","Mayuko","Sales"
109241,"Suppi","Howell","Sales"
109243,"Kemmerer","Arvin","Sales"
109246,"Ghandeharizadeh","Steen","Sales"
109255,"Crabtree","Claudi","Sales"
109257,"Nanard","Zengping","Sales"
109266,"Quaggetto","Jacopo","Sales"
109297,"Hettesheimer","Yurij","Sales"
109302,"Decleir","Maja","Sales"
109303,"Rikino","Bojan","Sales"
109305,"Fairtlough","Dmitri","Sales"
109307,"Crooks","Zita","Sales"
109307,"Crooks","Zita","Sales"
109313,"Ravishankar","Danel","Sales"
109322,"Waschkowski","Boguslaw","Sales"
109325,"Rahimi","Katsuo","Sales"
109331,"Glowinski","Leah","Sales"
109332,"Olivero","Miquel","Sales"
109338,"Herber","Alenka","Sales"
109340,"Levasseur","Mayumi","Sales"
109356,"Puppo","Carrsten","Sales"
109357,"Feldhoffer","Florina","Sales"
109366,"Penttonen","Brigham","Sales"
109371,"Penz","Gunilla","Sales"
109381,"Stasinski","Moon","Sales"
109388,"Besancenot","Narain","Sales"
109403,"Lemarechal","Janalee","Sales"
109404,"Hoogerwoord","Yechezkel","Sales"
109415,"Ouhyoung","Heping","Sales"
109416,"Deville","Xiadong","Sales"
109421,"Birke","Rosita","Sales"
109425,"Hettesheimer","Eric","Sales"
109431,"Bazelow","Minghong","Sales"
109432,"Vingron","Zeydy","Sales"
109434,"Msuda","Beshir","Sales"
109436,"Kamble","Sanjit","Sales"
109437,"Potthoff","Douadi","Sales"
109442,"Kaiserswerth","Nikolaos","Sales"
109451,"Kropatsch","Huei","Sales"
109452,"Simmel","Debaprosad","Sales"
109453,"Matzel","Fei","Sales"
109460,"Wilfing","Toshimi","Sales"
109466,"Minakawa","Aram","Sales"
109474,"Auyong","Amalendu","Sales"
109476,"Francisci","Chaosheng","Sales"
109483,"Schlumberger","Ziya","Sales"
109492,"Akiyama","Macha","Sales"
109495,"Middleton","Guiseppe","Sales"
109496,"Esposito","Mariusz","Sales"
109501,"Segond","Subhash","Sales"
109518,"Manders","Mansur","Sales"
109522,"Kropf","Heeju","Sales"
109528,"Kushnir","Srinidhi","Sales"
109531,"Versino","Xumin","Sales"
109537,"Neiman","Yucel","Sales"
109539,"Swist","Krisda","Sales"
109545,"Lorho","Sanjit","Sales"
109550,"Irland","Valter","Sales"
109554,"Tomescu","Akeno","Sales"
109555,"Leslie","Ennio","Sales"
109557,"DuBourdieux","Junsik","Sales"
109569,"Boissier","Aloys","Sales"
109573,"Rullman","Rajmohan","Sales"
109575,"Kusalik","Jinxi","Sales"
109578,"Honiden","Kristinn","Sales"
109589,"Engberts","Alexius","Sales"
109606,"Pouyioutas","Gita","Sales"
109613,"Emiris","Radhia","Sales"
109614,"Milicia","Etsuo","Sales"
109616,"Wolniewicz","Heekeun","Sales"
109618,"Shokrollahi","Muzhong","Sales"
109631,"England","Amstein","Sales"
109634,"Zielinski","Premsyl","Sales"
109650,"Dredge","Chinya","Sales"
109661,"Rothe","Chiranjit","Sales"
109677,"Navazio","Yuguang","Sales"
109688,"Luit","Christoper","Sales"
109700,"Hockney","Jasminko","Sales"
109701,"Feinberg","Basil","Sales"
109717,"Hennings","Marla","Sales"
109718,"Basart","Subhrajyoti","Sales"
109723,"Angelopoulos","Oldrich","Sales"
109728,"Tibblin","Huai","Sales"
109730,"Rubsam","Mats","Sales"
109731,"Alpay","Qiwen","Sales"
109734,"Plessier","Maya","Sales"
109735,"Maquelin","Zhigen","Sales"
109737,"Bazzichi","Leaf","Sales"
109759,"Sury","Doowon","Sales"
109760,"Tempesti","Heejo","Sales"
109764,"Decaestecker","Hongzhu","Sales"
109771,"Dulay","Seshu","Sales"
109782,"Strandh","Poorav","Sales"
109788,"Conte","Yucai","Sales"
109800,"Schiper","Akeel","Sales"
109802,"Krichel","Uta","Sales"
109814,"Valette","Berto","Sales"
109823,"Kermarrec","Golgen","Sales"
109827,"Strooper","Eckart","Sales"
109832,"Krupka","Mabo","Sales"
109836,"Warwick","Limsoon","Sales"
109857,"Clouatre","Chinhyun","Sales"
109861,"Kieras","Utpal","Sales"
109865,"Griswold","Conor","Sales"
109866,"Sgarro","Seongbin","Sales"
109871,"Talmor","Taegyun","Sales"
109880,"Kolinko","Suvo","Sales"
109890,"Buchter","Takahito","Sales"
109899,"Pettey","Vatsa","Sales"
109917,"Baranowski","Magdalena","Sales"
109923,"Schnelling","Zhiwei","Sales"
109935,"Cherinka","Berna","Sales"
109937,"Sooriamurthi","Jouni","Sales"
109942,"Orsini","Willard","Sales"
109959,"Zaiane","IEEE","Sales"
109971,"Antonakopoulos","Odoardo","Sales"
109974,"Ressouche","Zhenhua","Sales"
109981,"Merli","Kotesh","Sales"
109987,"Ginneken","Nitsan","Sales"
110039,"Minakawa","Vishwani","Sales"
110567,"DasSarma","Leon","Sales"
110725,"Onuegbe","Peternela","Sales"
111035,"Kaelbling","Przemyslawa","Sales"
111400,"Staelin","Arie","Sales"
111939,"Weedman","Yuchang","Sales"
200004,"Rusmann","Masaru","Sales"
200008,"Hutter","Zeydy","Sales"
200011,"Baranowski","Shahar","Sales"
200030,"Schonegge","LiMin","Sales"
200040,"Michaels","Aamod","Sales"
200057,"Dayana","Gay","Sales"
200058,"Madeira","Mack","Sales"
200059,"Glowinski","Gererd","Sales"
200071,"Boyle","Karsten","Sales"
200077,"Baer","Aria","Sales"
200084,"Gomatam","Hitofumi","Sales"
200087,"Heinisuo","Kwan","Sales"
200089,"Kuhnemann","Sampalli","Sales"
200104,"Bultermann","Kiyotoshi","Sales"
200107,"Guenter","Sachar","Sales"
200113,"Socorro","Oguz","Sales"
200119,"Poehlman","Frazer","Sales"
200122,"Basart","Jayesh","Sales"
200125,"Erde","Sreekrishna","Sales"
200129,"Hasham","Hyuncheol","Sales"
200131,"Hennebert","Erzsebet","Sales"
200140,"Grospietsch","Yaghout","Sales"
200146,"Coors","Izaskun","Sales"
200147,"Lyonns","Snehasis","Sales"
200151,"Verhoeff","Guangming","Sales"
200153,"Kemmerer","Susumu","Sales"
200160,"Vingron","Bernd","Sales"
200168,"Shanbhogue","Zhiwei","Sales"
200169,"Staylopatis","Aria","Sales"
200172,"Matzel","Kenroku","Sales"
200181,"Georg","Kwangjo","Sales"
200182,"Hofmeyr","Goa","Sales"
200188,"McFarlan","Yoshimitsu","Sales"
200192,"Speek","Yoshinari","Sales"
200194,"Zwicker","Nobuyoshi","Sales"
200196,"Akazan","Xuejia","Sales"
200208,"Milicic","Luigi","Sales"
200215,"Zolotykh","Ipke","Sales"
200216,"Merey","Jianhua","Sales"
200217,"Kushnir","Ramya","Sales"
200224,"Werthner","Nectarios","Sales"
200227,"Jumpertz","Tru","Sales"
200252,"Scallan","Krassimir","Sales"
200255,"Quaggetto","Hatsukazu","Sales"
200258,"Denti","Torsten","Sales"
200260,"Radivojevic","Tse","Sales"
200277,"Ducloy","Bader","Sales"
200289,"Schurmann","Thodoros","Sales"
200300,"Knightly","Froduald","Sales"
200306,"Slutz","Francoise","Sales"
200312,"Fujisaki","Akemi","Sales"
200321,"Wendorf","Yifei","Sales"
200332,"Goldhammer","Feipei","Sales"
200338,"Bhattacharjee","Lalit","Sales"
200339,"Peron","Tokuyasu","Sales"
200358,"Munke","Lihong","Sales"
200362,"Stanfel","Hilari","Sales"
200370,"Trumbly","Rafail","Sales"
200383,"Reinhard","Anestis","Sales"
200386,"Ranze","Roddy","Sales"
200395,"Rosch","Quingbo","Sales"
200404,"Dahlbom","Jiong","Sales"
200408,"Reeken","Leaf","Sales"
200418,"Terlouw","Serif","Sales"
200425,"Fiutem","Filipe","Sales"
200429,"Benner","Irene","Sales"
200435,"Kroll","Vincent","Sales"
200442,"Murthy","Syozo","Sales"
200449,"Doering","Paraskevi","Sales"
200454,"Fargier","Hirochika","Sales"
200480,"Harnett","Xianlong","Sales"
200482,"Osgood","Gretta","Sales"
200492,"Leonhardt","Mizuhito","Sales"
200512,"Engberts","Christophe","Sales"
200513,"Uehara","Tsz","Sales"
200518,"Masamoto","Kwangsub","Sales"
200522,"Figueira","Udaiprakash","Sales"
200523,"Shumilov","Woody","Sales"
200531,"Cromarty","Moriyoshi","Sales"
200534,"Suomi","Hidde","Sales"
200538,"Pepe","Tsuneo","Sales"
200545,"Cooley","Mostafa","Sales"
200562,"Tyugu","Arne","Sales"
200567,"Vecchi","Arnd","Sales"
200573,"Parveen","Hugo","Sales"
200575,"Kuzuoka","Izaskun","Sales"
200581,"Rosenbaum","Rimon","Sales"
200593,"Henders","Kagan","Sales"
200601,"Lindqvist","Susuma","Sales"
200604,"Nishimukai","Hilari","Sales"
200605,"Rikino","Serenella","Sales"
200615,"Brodal","Along","Sales"
200617,"Speer","Eben","Sales"
200639,"dAstous","Jianhui","Sales"
200646,"Pietrzykowski","Somnath","Sales"
200646,"Pietrzykowski","Somnath","Sales"
200647,"Solovay","Maha","Sales"
200672,"Osgood","Fei","Sales"
200677,"Samarati","Uzi","Sales"
200678,"Zastre","Alassane","Sales"
200680,"Delaune","Berto","Sales"
200685,"Kavanagh","Gonzalo","Sales"
200686,"Ecklund","Tooru","Sales"
200687,"Stassinopoulos","Berto","Sales"
200693,"Rothe","Bodh","Sales"
200714,"Sudbeck","JoAnne","Sales"
200721,"Masaki","Lucian","Sales"
200723,"Paludetto","Honesty","Sales"
200725,"Buchter","Nikolaos","Sales"
200729,"Lorys","Emdad","Sales"
200732,"McClure","Arto","Sales"
200733,"Shihab","Haldun","Sales"
200735,"Denos","Dinah","Sales"
200736,"Leonhardt","Leon","Sales"
200748,"Schaad","Yifei","Sales"
200771,"Lorch","Marjo","Sales"
200781,"Capobianchi","Bernt","Sales"
200796,"Puppo","Elrique","Sales"
200805,"Velasco","Souichi","Sales"
200809,"Basawa","Arvin","Sales"
200814,"Hegner","Shai","Sales"
200819,"Vesel","Arumugam","Sales"
200823,"Ertl","Arvind","Sales"
200824,"Nicolson","Martina","Sales"
200830,"Schauser","Ayakannu","Sales"
200833,"Perl","Ottavia","Sales"
200836,"Brookman","Akeno","Sales"
200839,"Cooley","Fay","Sales"
200854,"Asmuth","Lene","Sales"
200856,"Rosca","Kotesh","Sales"
200865,"Reeken","Collette","Sales"
200875,"Rosay","Mohua","Sales"
200878,"Schwartzburd","Breannda","Sales"
200890,"Setia","Lidong","Sales"
200896,"Pavlopoulou","Duri","Sales"
200896,"Pavlopoulou","Duri","Sales"
200906,"Kusakari","Pradeep","Sales"
200911,"Pews","Iara","Sales"
200913,"Birnbaum","Xinyu","Sales"
200919,"Schwartzbauer","Pradeep","Sales"
200932,"Eiter","Rosalyn","Sales"
200935,"Ozery","Ulf","Sales"
200939,"Biran","Morrie","Sales"
200943,"Furudate","Anwar","Sales"
200952,"Hutter","Khedija","Sales"
200957,"Harllee","Ferdinand","Sales"
200961,"Hartvigsen","Brendon","Sales"
200967,"Brodal","Xiaobin","Sales"
200968,"Denna","Bernardo","Sales"
200976,"Seghrouchni","Moie","Sales"
200982,"Cairo","Rutger","Sales"
200991,"Colorni","Kasturi","Sales"
200997,"Ernst","Turgut","Sales"
201002,"Emiris","Rafail","Sales"
201008,"Hiraishi","Marie","Sales"
201032,"Meriste","Nectarios","Sales"
201035,"Geffroy","Renny","Sales"
201041,"Skrikant","Martial","Sales"
201044,"Pezzoli","Persi","Sales"
201050,"Showalter","Weidon","Sales"
201060,"Henseler","Mostafa","Sales"
201066,"Syrotiuk","Annemarie","Sales"
201070,"Billawala","Rayond","Sales"
201079,"Ghandeharizadeh","Fumiko","Sales"
201083,"Gulik","Freyja","Sales"
201089,"Luon","Felicidad","Sales"
201096,"Hammerschmidt","Vivian","Sales"
201098,"Kushner","Laurentiu","Sales"
201100,"Streng","Doohun","Sales"
201103,"Azadmanesh","Kien","Sales"
